798,Tokyo 2020,,0,0,0
799,Tokyo 2020,,0,0,0
800,London 2012,2,0,0,0
801,London 2012,3,0,0,0
802,Rio 2016,2,0,0,0
803,Rio 2016,2,0,0,0
804,Tokyo 2020,,0,0,0
805,Beijing 2008,4,2,0,0
806,Tokyo 2020,,0,0,0
807,Rio 2016,2,0,0,0
808,London 2012,3,0,0,0
809,Beijing 2008,3,0,0,0
810,Tokyo 2020,,0,0,0
811,Rio 2016,2,0,1,0
812,Tokyo 2020,,0,0,0
813,Tokyo 2020,,0,0,0
814,Tokyo 2020,,0,0,0
815,Tokyo 2020,,0,0,0
816,Tokyo 2020,,0,0,0
817,Tokyo 2020,,0,0,0
818,Tokyo 2020,,0,0,0
819,Tokyo 2020,,0,0,0
820,Tokyo 2020,,0,0,0
821,Tokyo 2020,,0,0,0
822,Beijing 2008,4,0,1,0
823,Tokyo 2020,,0,0,0
824,Tokyo 2020,,0,0,0
825,Rio 2016,2,0,0,0
826,Tokyo 2020,,0,0,0
827,Tokyo 2020,,0,0,0
828,Tokyo 2020,,0,0,0
829,Tokyo 2020,,0,0,0
830,Tokyo 2020,,0,0,0
831,Tokyo 2020,,0,0,0
832,Tokyo 2020,,0,0,0
833,Rio 2016,2,0,0,0
834,London 2012,3,0,0,0
835,Tokyo 2020,,0,0,0
836,Tokyo 2020,,0,0,0
837,Tokyo 2020,,0,0,0
838,Tokyo 2020,,0,0,0
839,Tokyo 2020,,0,0,0
840,London 2012,3,0,0,0
841,Tokyo 2020,,0,0,0
842,Rio 2016,2,0,0,0
843,Rio 2016,2,0,0,0
844,Tokyo 2020,,0,0,0
845,Tokyo 2020,,0,0,0
846,Athens 2004,5,0,0,0
847,Tokyo 2020,,0,0,0
848,Tokyo 2020,,0,0,0
849,Tokyo 2020,,0,0,0
850,Tokyo 2020,,0,0,0
851,Tokyo 2020,,0,0,0
852,Tokyo 2020,,0,0,0
853,Tokyo 2020,1,0,0,0
854,Tokyo 2020,,0,0,0
855,Rio 2016,2,0,0,0
856,Tokyo 2020,,0,0,0
857,Rio 2016,2,0,0,0
858,Tokyo 2020,,0,0,0
859,Tokyo 2020,,0,0,0
860,Tokyo 2020,,0,0,0
861,Tokyo 2020,,0,0,0
862,London 2012,3,0,0,0
863,Tokyo 2020,,0,0,0
864,London 2012,3,0,0,0
865,Tokyo 2020,,0,0,0
866,Tokyo 2020,,0,0,0
867,Tokyo 2020,,0,0,0
868,Tokyo 2020,,0,0,0
869,London 2012,3,1,0,0
870,Tokyo 2020,,0,0,0
871,Rio 2016,2,0,0,1
872,Tokyo 2020,1,0,0,0
873,Tokyo 2020,,0,0,0
874,Tokyo 2020,,0,0,0
875,Tokyo 2020,,0,0,0
876,Tokyo 2020,,0,0,0
877,Tokyo 2020,,0,0,0
878,Tokyo 2020,,0,0,0
879,Tokyo 2020,,0,0,0
880,Tokyo 2020,,0,0,0
881,Tokyo 2020,,0,0,0
882,Tokyo 2020,,0,0,0
883,Tokyo 2020,,0,0,0
884,Rio 2016,2,0,0,0
885,Tokyo 2020,,0,0,0
886,Tokyo 2020,,0,0,0
887,Rio 2016,2,0,0,0
888,Beijing 2008,4,0,1,0
889,Tokyo 2020,1,0,0,0
890,Rio 2016,2,0,0,0
891,Tokyo 2020,,0,0,0
892,Tokyo 2020,1,0,0,0
893,Tokyo 2020,,0,0,0
894,Tokyo 2020,,0,0,0
895,Rio 2016,2,0,0,0
896,Tokyo 2020,,0,0,0
897,Rio 2016,2,0,0,0
898,Tokyo 2020,,0,0,0
899,Tokyo 2020,,0,0,0
900,Tokyo 2020,,0,0,0
901,Tokyo 2020,,0,0,0
902,Tokyo 2020,,0,0,0
903,Tokyo 2020,,0,0,0
904,Tokyo 2020,,0,0,0
905,Tokyo 2020,,0,0,0
906,Tokyo 2020,,0,0,0
907,Beijing 2008,4,0,0,0
908,Tokyo 2020,,0,0,0
909,Rio 2016,2,0,0,0
910,Tokyo 2020,,0,0,0
911,Tokyo 2020,,0,0,0
912,Rio 2016,2,0,0,0
913,Rio 2016,2,0,0,0
914,Tokyo 2020,,0,0,0
915,London 2012,3,0,0,0
916,Tokyo 2020,,0,0,0
917,Tokyo 2020,,0,0,0
918,Rio 2016,2,0,0,0
919,Tokyo 2020,,0,0,0
920,Rio 2016,2,0,1,0
921,Tokyo 2020,,0,0,0
922,Tokyo 2020,,0,0,0
923,Tokyo 2020,,0,0,0
924,Beijing 2008,4,1,0,1
925,Tokyo 2020,,0,0,0
926,Tokyo 2020,,0,0,0
927,Tokyo 2020,,0,0,0
928,Tokyo 2020,,0,0,0
929,Tokyo 2020,,0,0,0
930,Tokyo 2020,,0,0,0
931,Tokyo 2020,1,0,0,0
932,Tokyo 2020,,0,0,0
933,Tokyo 2020,,0,0,0
934,Rio 2016,2,0,0,0
935,Tokyo 2020,,0,0,0
936,Tokyo 2020,,0,0,0
937,Tokyo 2020,,0,0,0
938,Tokyo 2020,,0,0,0
939,Rio 2016,2,0,0,0
940,Tokyo 2020,,0,0,0
941,Tokyo 2020,,0,0,0
942,Tokyo 2020,,0,0,0
943,Tokyo 2020,,0,0,0
944,Tokyo 2020,,0,0,0
945,Tokyo 2020,,0,0,0
946,Tokyo 2020,,0,0,0
947,Tokyo 2020,,0,0,0
948,Tokyo 2020,,0,0,0
949,Tokyo 2020,,0,0,0
950,Tokyo 2020,,0,0,0
951,Tokyo 2020,,0,0,0
952,Tokyo 2020,,0,0,0
953,Tokyo 2020,,0,0,0
954,Tokyo 2020,,0,0,0
955,Tokyo 2020,,0,0,0
956,Tokyo 2020,,0,0,0
957,Tokyo 2020,1,0,0,0
958,Tokyo 2020,,0,0,0
959,Tokyo 2020,,0,0,0
960,Tokyo 2020,1,0,0,0
961,Tokyo 2020,,0,0,0
962,Tokyo 2020,,0,0,0
963,Tokyo 2020,,0,0,0
964,Tokyo 2020,,0,0,0
965,Rio 2016,2,0,0,0
966,Tokyo 2020,1,0,0,0
967,Tokyo 2020,,0,0,0
968,Tokyo 2020,,0,0,0
969,Tokyo 2020,,0,0,0
970,Tokyo 2020,,0,0,0
971,Tokyo 2020,,0,0,0
972,Tokyo 2020,,0,0,0
973,Tokyo 2020,,0,0,0
974,Tokyo 2020,,0,0,0
975,Tokyo 2020,,0,0,0
976,Tokyo 2020,,0,0,0
977,Tokyo 2020,,0,0,0
978,London 2012,3,0,0,0
979,Tokyo 2020,,0,0,0
980,Tokyo 2020,,0,0,0
981,Tokyo 2020,,0,0,0
982,Tokyo 2020,,0,0,0
983,Tokyo 2020,,0,0,0
984,Tokyo 2020,,0,0,0
985,Tokyo 2020,,0,0,0
986,Tokyo 2020,,0,0,0
987,Tokyo 2020,,0,0,0
988,Tokyo 2020,,0,0,0
989,Tokyo 2020,1,0,0,0
990,Tokyo 2020,1,0,0,0
991,Tokyo 2020,,0,0,0
992,Tokyo 2020,,0,0,0
993,Tokyo 2020,,0,0,0
994,Tokyo 2020,1,0,0,0
995,Tokyo 2020,,0,0,0
996,Tokyo 2020,,0,0,0
997,Tokyo 2020,,0,0,0
998,Rio 2016,2,1,0,0
999,Tokyo 2020,,0,0,0
1000,Tokyo 2020,,0,0,0
1001,Tokyo 2020,1,0,0,0
1002,Tokyo 2020,1,0,0,0
1003,Tokyo 2020,,0,0,0
1004,Rio 2016,2,0,0,0
1005,Beijing 2008,2,0,0,0
1006,Tokyo 2020,,0,0,0
1007,Tokyo 2020,,0,0,0
1008,Tokyo 2020,,0,0,0
1009,Tokyo 2020,,0,0,0
1010,Tokyo 2020,,0,0,0
1011,Tokyo 2020,,0,0,0
1012,London 2012,3,0,0,2
1013,Tokyo 2020,,0,0,0
1014,Tokyo 2020,,0,0,0
1015,Tokyo 2020,,0,0,0
1016,Tokyo 2020,1,0,0,0
1017,Tokyo 2020,,0,0,0
1018,Tokyo 2020,,0,0,0
1019,Rio 2016,2,0,0,0
1020,Tokyo 2020,,0,0,0
1021,Tokyo 2020,,0,0,0
1022,London 2012,3,0,0,0
1023,Tokyo 2020,,0,0,0
1024,Tokyo 2020,,0,0,0
1025,Tokyo 2020,,0,0,0
1026,Tokyo 2020,,0,0,0
1027,Tokyo 2020,,0,0,0
1028,Rio 2016,2,0,0,0
1029,Rio 2016,2,0,0,0
1030,Tokyo 2020,,0,0,0
1031,Tokyo 2020,,0,0,0
1032,Beijing 2008,4,0,0,0
1033,Tokyo 2020,,0,0,0
1034,Tokyo 2020,,0,0,0
1035,Tokyo 2020,,0,0,0
1036,Rio 2016,2,0,1,0
1037,Tokyo 2020,,0,0,0
1038,Tokyo 2020,,0,0,0
1039,London 2012,3,0,0,0
1040,Rio 2016,2,0,0,0
1041,Tokyo 2020,,0,0,0
1042,Tokyo 2020,,0,0,0
1043,Tokyo 2020,,0,0,0
1044,Tokyo 2020,,0,0,0
1045,Tokyo 2020,,0,0,0
1046,Tokyo 2020,,0,0,0
1047,Tokyo 2020,,0,0,0
1048,Tokyo 2020,,0,0,0
1049,Tokyo 2020,,0,0,0
1050,Tokyo 2020,,0,0,0
1051,Tokyo 2020,,0,0,0
1052,Tokyo 2020,,0,0,0
1053,Rio 2016,2,0,0,1
1054,Tokyo 2020,,0,0,0
1055,Tokyo 2020,,0,0,0
1056,Rio 2016,2,0,0,0
1057,Rio 2016,2,0,1,0
1058,Tokyo 2020,1,0,0,0
1059,Tokyo 2020,,0,0,0
1060,Tokyo 2020,,0,0,0
1061,Tokyo 2020,,0,0,0
1062,Tokyo 2020,,0,0,0
1063,Tokyo 2020,,0,0,0
1064,Tokyo 2020,,0,0,0
1065,Tokyo 2020,,0,0,0
1066,Tokyo 2020,,0,0,0
1067,Tokyo 2020,,0,0,0
1068,Tokyo 2020,,0,0,0
1069,Tokyo 2020,1,0,0,0
1070,Tokyo 2020,,0,0,0
1071,Tokyo 2020,,0,0,0
1072,Tokyo 2020,,0,0,0
1073,Tokyo 2020,,0,0,0
1074,Rio 2016,2,0,0,1
1075,Tokyo 2020,,0,0,0
1076,Tokyo 2020,,0,0,0
1077,Tokyo 2020,,0,0,0
1078,Tokyo 2020,,0,0,0
1079,Tokyo 2020,,0,0,0
1080,Tokyo 2020,,0,0,0
1081,Tokyo 2020,,0,0,0
1082,Tokyo 2020,1,0,0,0
1083,Tokyo 2020,,0,0,0
1084,Tokyo 2020,,0,0,0
1085,Tokyo 2020,,0,0,0
1086,Tokyo 2020,,0,0,0
1087,Tokyo 2020,,0,0,0
1088,Tokyo 2020,,0,0,0
1089,Tokyo 2020,,0,0,0
1090,Tokyo 2020,,0,0,0
1091,Tokyo 2020,,0,0,0
1092,Tokyo 2020,1,0,0,0
1093,Tokyo 2020,,0,0,0
1094,Tokyo 2020,,0,0,0
1095,Tokyo 2020,,0,0,0
1096,Tokyo 2020,,0,0,0
1097,Tokyo 2020,,0,0,0
1098,Tokyo 2020,,0,0,0
1099,Tokyo 2020,,0,0,0
1100,Rio 2016,3,0,0,0
1101,Tokyo 2020,,0,0,0
1102,Tokyo 2020,,0,0,0
1103,Tokyo 2020,,0,0,0
1104,Tokyo 2020,,0,0,0
1105,Tokyo 2020,,0,0,0
1106,Rio 2016,2,0,0,0
1107,Tokyo 2020,,0,0,0
1108,Tokyo 2020,,0,0,0
1109,Tokyo 2020,,0,0,0
1110,Tokyo 2020,,0,0,0
1111,Tokyo 2020,,0,0,0
1112,Tokyo 2020,,0,0,0
1113,Tokyo 2020,,0,0,0
1114,Tokyo 2020,,0,0,0
1115,London 2012,2,0,0,1
1116,Tokyo 2020,,0,0,0
1117,Tokyo 2020,,0,0,0
1118,Tokyo 2020,1,0,0,0
1119,Tokyo 2020,,0,0,0
1120,Rio 2016,2,0,0,1
1121,Tokyo 2020,,0,0,0
1122,Tokyo 2020,,0,0,0
1123,Tokyo 2020,,0,0,0
1124,Tokyo 2020,,0,0,0
1125,Tokyo 2020,,0,0,0
1126,Tokyo 2020,,0,0,0
1127,Tokyo 2020,,0,0,0
1128,Tokyo 2020,,0,0,0
1129,Tokyo 2020,,0,0,0
1130,Rio 2016,2,0,1,0
1131,Rio 2016,2,1,0,0
1132,Tokyo 2020,,0,0,0
1133,Tokyo 2020,,0,0,0
1134,Rio 2016,2,0,0,0
1135,London 2012,3,0,0,0
1136,Rio 2016,3,0,0,0
1137,Tokyo 2020,,0,0,0
1138,Tokyo 2020,,0,0,0
1139,Tokyo 2020,1,0,0,0
1140,Tokyo 2020,,0,0,0
1141,Tokyo 2020,,0,0,0
1142,Tokyo 2020,,0,0,0
1143,Tokyo 2020,,0,0,0
1144,Tokyo 2020,,0,0,0
1145,Tokyo 2020,,0,0,0
1146,Rio 2016,2,0,0,1
1147,Tokyo 2020,,0,0,0
1148,Tokyo 2020,,0,0,0
1149,Tokyo 2020,,0,0,0
1150,Tokyo 2020,,0,0,0
1151,London 2012,3,0,0,0
1152,Tokyo 2020,,0,0,0
1153,Rio 2016,2,0,0,0
1154,Tokyo 2020,,0,0,0
1155,Tokyo 2020,,0,0,0
1156,Tokyo 2020,,0,0,0
1157,Tokyo 2020,,0,0,0
1158,Tokyo 2020,,0,0,0
1159,Tokyo 2020,,0,0,0
1160,Tokyo 2020,,0,0,0
1161,Tokyo 2020,,0,0,0
1162,Tokyo 2020,1,0,0,0
1163,Tokyo 2020,,0,0,0
1164,Rio 2016,3,0,0,0
1165,Tokyo 2020,,0,0,0
1166,Tokyo 2020,,0,0,0
1167,Tokyo 2020,,0,0,0
1168,Tokyo 2020,,0,0,0
1169,Tokyo 2020,,0,0,0
1170,Tokyo 2020,1,0,0,0
1171,Rio 2016,2,0,0,0
1172,Tokyo 2020,,0,0,0
1173,Tokyo 2020,,0,0,0
1174,Tokyo 2020,,0,0,0
1175,Tokyo 2020,,0,0,0
1176,London 2012,2,0,0,0
1177,Tokyo 2020,,0,0,0
1178,Tokyo 2020,,0,0,0
1179,Tokyo 2020,,0,0,0
1180,Rio 2016,2,0,0,0
1181,Tokyo 2020,,0,0,0
1182,Tokyo 2020,,0,0,0
1183,Tokyo 2020,,0,0,0
1184,Tokyo 2020,,0,0,0
1185,Tokyo 2020,,0,0,0
1186,Tokyo 2020,,0,0,0
1187,Tokyo 2020,,0,0,0
1188,Tokyo 2020,,0,0,0
1189,Tokyo 2020,,0,0,0
1190,Rio 2016,2,0,0,0
1191,Tokyo 2020,,0,0,0
1192,Tokyo 2020,,0,0,0
1193,Tokyo 2020,,0,0,0
1194,Tokyo 2020,,0,0,0
1195,Tokyo 2020,,0,0,0
1196,Tokyo 2020,,0,0,0
1197,Rio 2016,2,0,0,0
1198,Beijing 2008,3,0,0,0
1199,Rio 2016,2,0,0,0
1200,Rio 2016,2,0,0,0
1201,Rio 2016,2,0,1,0
1202,Rio 2016,2,0,0,0
1203,Rio 2016,2,0,0,0
1204,Tokyo 2020,,0,0,0
1205,Rio 2016,2,2,0,0
1206,Beijing 2008,4,6,0,0
1207,Beijing 2008,4,0,4,2
1208,London 2012,3,0,4,0
1209,Tokyo 2020,,0,0,1
1210,Rio 2016,2,0,0,1
1211,London 2012,3,0,0,2
1212,Tokyo 2020,,0,0,0
1213,Tokyo 2020,,0,0,0
1214,Rio 2016,2,0,0,0
1215,Rio 2016,2,0,0,0
1216,Rio 2016,2,0,0,0
1217,Rio 2016,2,0,0,0
1218,Rio 2016,2,0,0,0
1219,Tokyo 2020,,0,0,0
1220,Tokyo 2020,,0,0,0
1221,Tokyo 2020,,0,0,0
1222,Tokyo 2020,,0,0,0
1223,Tokyo 2020,,0,0,0
1224,Tokyo 2020,,0,0,0
1225,Tokyo 2020,,0,0,0
1226,Tokyo 2020,,0,0,0
1227,London 2012,3,0,0,0
1228,Tokyo 2020,,0,0,0
1229,Rio 2016,2,0,0,0
1230,Tokyo 2020,,0,0,0
1231,Tokyo 2020,,0,0,0
1232,Tokyo 2020,1,0,0,0
1233,Tokyo 2020,,0,0,0
1234,Tokyo 2020,,0,0,0
1235,Tokyo 2020,1,0,0,0
1236,Rio 2016,2,0,0,0
1237,Tokyo 2020,,0,0,0
1238,Tokyo 2020,,0,0,0
1239,Rio 2016,2,0,0,0
1240,Rio 2016,2,0,0,0
1241,Tokyo 2020,,0,0,0
1242,Tokyo 2020,,0,0,0
1243,Rio 2016,2,0,0,0
1244,Rio 2016,2,0,0,0
1245,Tokyo 2020,,0,0,0
1246,Tokyo 2020,,0,0,0
1247,Tokyo 2020,,0,0,0
1248,Tokyo 2020,,0,0,0
1249,Rio 2016,2,0,0,0
1250,Rio 2016,2,0,0,0
1251,Rio 2016,2,0,0,0
1252,Tokyo 2020,,0,0,0
1253,Rio 2016,3,0,0,0
1254,Tokyo 2020,,0,0,0
1255,London 2012,4,0,0,0
1256,Rio 2016,3,0,0,0
1257,London 2012,3,0,0,0
1258,Tokyo 2020,1,0,0,0
1259,Tokyo 2020,,0,0,0
1260,Rio 2016,2,0,0,1
1261,Tokyo 2020,,0,0,0
1262,Rio 2016,2,0,0,0
1263,Tokyo 2020,,0,0,0
1264,Tokyo 2020,,0,0,0
1265,Tokyo 2020,,0,0,0
1266,Tokyo 2020,,0,0,0
1267,Tokyo 2020,,0,0,0
1268,London 2012,3,0,0,0
1269,London 2012,3,1,0,0
1270,Rio 2016,2,0,0,0
1271,London 2012,3,0,0,0
1272,Tokyo 2020,,0,0,0
1273,Tokyo 2020,1,0,0,0
1274,London 2012,3,2,0,0
1275,Tokyo 2020,,0,0,0
1276,London 2012,3,0,0,1
1277,Tokyo 2020,,0,0,0
1278,Rio 2016,2,0,0,0
1279,Tokyo 2020,,0,0,0
1280,Tokyo 2020,,0,0,0
1281,Rio 2016,2,0,0,0
1282,Rio 2016,2,0,0,0
1283,Tokyo 2020,,0,0,0
1284,Rio 2016,2,0,0,0
1285,Tokyo 2020,,0,0,0
1286,Tokyo 2020,,0,0,0
1287,Tokyo 2020,,0,0,0
1288,Tokyo 2020,,0,0,0
1289,Tokyo 2020,,0,0,0
1290,Tokyo 2020,,0,0,0
1291,Tokyo 2020,,0,0,0
1292,Tokyo 2020,1,0,0,0
1293,Tokyo 2020,,0,0,0
1294,Tokyo 2020,,0,0,0
1295,Tokyo 2020,,0,0,0
1296,Tokyo 2020,,0,0,0
1297,Tokyo 2020,,0,0,0
1298,Tokyo 2020,,0,0,0
1299,Tokyo 2020,,0,0,0
1300,Tokyo 2020,1,0,0,1
1301,Tokyo 2020,,0,0,0
1302,Rio 2016,2,0,0,0
1303,Tokyo 2020,,1,0,0
1304,Tokyo 2020,,0,1,0
1305,London 2012,2,0,0,0
1306,Rio 2016,2,0,0,0
1307,Beijing 2008,4,0,0,0
1308,Rio 2016,2,0,0,0
1309,Tokyo 2020,,0,0,0
1310,Rio 2016,2,0,0,0
1311,Tokyo 2020,,0,0,0
1312,London 2012,3,0,0,0
1313,London 2012,3,0,0,0
1314,Rio 2016,2,0,0,0
1315,Beijing 2008,4,0,0,0
1316,Tokyo 2020,,0,0,0
1317,Tokyo 2020,,0,0,0
1318,Tokyo 2020,,0,0,0
1319,Rio 2016,2,0,0,0
1320,Tokyo 2020,1,0,0,0
1321,Beijing 2008,4,0,0,0
1322,Rio 2016,2,0,0,0
1323,Tokyo 2020,,0,0,0
1324,Tokyo 2020,,0,0,0
1325,Tokyo 2020,,0,0,0
1326,Tokyo 2020,,0,0,0
1327,Rio 2016,2,0,0,0
1328,Tokyo 2020,,0,0,0
1329,London 2012,3,0,0,0
1330,Tokyo 2020,,0,0,0
1331,London 2012,3,0,0,0
1332,Rio 2016,2,0,0,0
1333,Tokyo 2020,,0,0,0
1334,London 2012,3,0,0,0
1335,Tokyo 2020,1,0,0,0
1336,Tokyo 2020,,0,0,0
1337,Tokyo 2020,,0,0,0
1338,Rio 2016,2,0,1,0
1339,Tokyo 2020,,1,0,0
1340,Tokyo 2020,,0,0,0
1341,London 2012,3,0,0,1
1342,Tokyo 2020,,0,0,0
1343,Rio 2016,2,0,0,1
1344,Tokyo 2020,,0,0,0
1345,Tokyo 2020,,0,0,0
1346,Athens 2004,5,1,1,0
1347,Tokyo 2020,,0,0,0
1348,Tokyo 2020,,0,0,0
1349,Tokyo 2020,,0,0,0
1350,Tokyo 2020,,0,0,0
1351,Rio 2016,2,0,0,0
1352,Rio 2016,2,0,0,0
1353,Tokyo 2020,,0,0,0
1354,Tokyo 2020,,0,1,0
1355,Tokyo 2020,,0,0,0
1356,Tokyo 2020,,0,0,0
1357,Tokyo 2020,,0,0,0
1358,Tokyo 2020,,1,0,0
1359,Tokyo 2020,,0,0,0
1360,Tokyo 2020,,0,0,0
1361,London 2012,3,0,0,1
1362,Tokyo 2020,,0,0,0
1363,Tokyo 2020,,0,0,0
1364,Tokyo 2020,,0,0,0
1365,Tokyo 2020,,0,0,0
1366,Rio 2016,2,0,0,0
1367,Rio 2016,2,0,0,0
1368,Rio 2016,2,0,0,0
1369,Tokyo 2020,,0,0,0
1370,Tokyo 2020,1,0,0,0
1371,Rio 2016,2,0,0,0
1372,Tokyo 2020,,0,0,0
1373,Rio 2016,2,0,0,0
1374,Tokyo 2020,,0,0,0
1375,London 2012,3,1,1,1
1376,Tokyo 2020,,0,0,0
1377,Rio 2016,2,0,0,0
1378,London 2012,3,0,0,0
1379,Rio 2016,2,0,0,0
1380,Tokyo 2020,,0,0,0
1381,Rio 2016,2,0,0,1
1382,Rio 2016,2,0,0,0
1383,Tokyo 2020,,0,0,0
1384,Rio 2016,2,0,0,1
1385,Tokyo 2020,,0,0,0
1386,Tokyo 2020,1,0,0,0
1387,Tokyo 2020,,0,0,0
1388,London 2012,3,0,0,0
1389,Tokyo 2020,,0,0,0
1390,Tokyo 2020,,0,0,0
1391,Rio 2016,2,0,0,0
1392,Tokyo 2020,,0,0,0
1393,London 2012,3,0,0,0
1394,Tokyo 2020,,0,0,0
1395,Tokyo 2020,,0,1,0
1396,Tokyo 2020,,0,0,0
1397,Beijing 2008,3,0,1,0
1398,Tokyo 2020,,0,0,0
1399,Tokyo 2020,,0,0,0
1400,Tokyo 2020,,0,0,0
1401,Tokyo 2020,,0,0,0
1402,Tokyo 2020,,0,0,0
1403,Tokyo 2020,,0,0,0
1404,Tokyo 2020,1,0,0,0
1405,Tokyo 2020,,0,0,0
1406,Tokyo 2020,,0,0,0
1407,Tokyo 2020,,0,0,0
1408,Tokyo 2020,,0,0,0
1409,Tokyo 2020,,0,0,0
1410,Tokyo 2020,,0,0,0
1411,Tokyo 2020,,0,0,0
1412,Tokyo 2020,,0,0,0
1413,Tokyo 2020,,0,0,0
1414,Tokyo 2020,,0,0,0
1415,Tokyo 2020,,0,0,0
1416,Tokyo 2020,,0,0,0
1417,Tokyo 2020,,0,0,0
1418,Tokyo 2020,,0,0,0
1419,Tokyo 2020,,0,0,0
1420,Rio 2016,2,0,0,0
1421,Rio 2016,2,0,0,0
1422,Rio 2016,2,0,0,0
1423,Athens 2004,4,0,0,0
1424,Tokyo 2020,,0,0,0
1425,London 2012,3,0,0,0
1426,London 2012,2,0,0,0
1427,Beijing 2008,4,0,0,0
1428,London 2012,3,4,0,0
1429,Tokyo 2020,,0,0,0
1430,Tokyo 2020,,0,0,0
1431,Tokyo 2020,,0,0,0
1432,Rio 2016,3,0,0,0
1433,Sydney 2000,6,0,2,2
1434,Tokyo 2020,,1,0,0
1435,Rio 2016,3,0,0,0
1436,Beijing 2008,3,0,0,0
1437,London 2012,3,0,0,0
1438,Tokyo 2020,,0,0,0
1439,Beijing 2008,3,0,0,0
1440,Tokyo 2020,,0,0,0
1441,Tokyo 2020,1,0,0,0
1442,Tokyo 2020,,0,0,0
1443,Tokyo 2020,,0,0,0
1444,Tokyo 2020,,0,0,0
1445,Athens 2004,5,0,0,0
1446,Rio 2016,2,0,0,0
1447,London 2012,3,0,0,0
1448,Tokyo 2020,1,0,0,0
1449,Tokyo 2020,,0,0,0
1450,Rio 2016,2,0,0,0
1451,Rio 2016,2,0,0,0
1452,Tokyo 2020,,0,0,0
1453,Tokyo 2020,,0,0,0
1454,Beijing 2008,4,0,0,0
1455,Rio 2016,3,0,0,0
1456,Tokyo 2020,,0,0,0
1457,Rio 2016,2,0,0,0
1458,Tokyo 2020,,0,0,0
1459,Beijing 2008,4,0,0,0
1460,Tokyo 2020,,0,0,0
1461,Athens 2004,5,0,0,0
1462,Rio 2016,2,0,0,0
1463,Rio 2016,3,0,0,0
1464,Tokyo 2020,,0,0,0
1465,Tokyo 2020,,0,0,0
1466,Tokyo 2020,0,0,0,1
1467,Tokyo 2020,,0,0,0
1468,Tokyo 2020,,0,0,0
1469,Rio 2016,2,0,0,0
1470,Rio 2016,2,0,0,0
1471,Tokyo 2020,,0,0,0
1472,Tokyo 2020,,0,0,0
1473,Tokyo 2020,,0,0,0
1474,Tokyo 2020,,0,0,0
1475,Beijing 2008,4,0,0,0
1476,Rio 2016,2,0,0,0
1477,Rio 2016,2,0,0,0
1478,London 2012,3,0,0,0
1479,London 2012,4,0,1,1
1480,Beijing 2008,4,0,0,0
1481,Tokyo 2020,,0,0,0
1482,London 2012,3,0,0,0
1483,Beijing 2008,4,0,0,0
1484,Beijing 2008,4,0,2,3
1485,Beijing 2008,4,0,1,2
1486,Rio 2016,2,0,1,1
1487,Rio 2016,2,2,0,0
1488,Rio 2016,2,1,0,0
1489,Rio 2016,2,0,0,0
1490,Tokyo 2020,,0,0,0
1491,Tokyo 2020,,0,1,0
1492,Rio 2016,3,0,1,0
1493,Rio 2016,3,0,0,1
1494,Rio 2016,2,0,0,0
1495,Rio 2016,2,0,0,0
1496,Rio 2016,3,0,0,0
1497,Rio 2016,2,0,0,0
1498,Rio 2016,2,0,0,0
1499,Rio 2016,2,0,0,0
1500,Rio 2016,2,0,0,0
1501,Tokyo 2020,,0,0,0
1502,Beijing 2008,4,0,0,0
1503,Rio 2016,2,0,0,0
1504,Tokyo 2020,,0,0,0
1505,London 2012,4,0,0,0
1506,Tokyo 2020,,0,0,0
1507,Tokyo 2020,,0,0,0
1508,Rio 2016,2,0,0,0
1509,Tokyo 2020,,0,0,0
1510,Rio 2016,2,0,0,0
1511,Tokyo 2020,1,0,0,0
1512,Beijing 2008,3,0,0,0
1513,Rio 2016,2,0,0,0
1514,Rio 2016,2,0,0,0
1515,Tokyo 2020,,0,0,0
1516,Tokyo 2020,,0,0,1
1517,Rio 2016,2,0,0,0
1518,Rio 2016,2,0,0,0
1519,London 2012,2,0,0,0
1520,Tokyo 2020,,1,0,0
1521,Athens 2004,4,0,0,0
1522,Rio 2016,2,0,0,0
1523,Beijing 2008,4,0,0,0
1524,Tokyo 2020,,0,0,0
1525,Beijing 2008,4,0,0,0
1526,Athens 2004,2,0,0,0
1527,Rio 2016,2,0,0,0
1528,Tokyo 2020,,0,0,0
1529,Tokyo 2020,,0,0,0
1530,Beijing 2008,4,0,0,0
1531,Tokyo 2020,,0,0,0
1532,Rio 2016,2,0,1,0
1533,Tokyo 2020,,0,0,0
1534,Tokyo 2020,,0,0,0
1535,Tokyo 2020,,0,0,0
1536,Tokyo 2020,1,0,0,0
1537,Beijing 2008,4,0,0,0
1538,Tokyo 2020,,0,0,0
1539,Tokyo 2020,,0,0,0
1540,Tokyo 2020,,0,0,0
1541,Rio 2016,3,0,0,0
1542,Sydney 2000,6,0,0,0
1543,London 2012,3,0,0,0
1544,Tokyo 2020,,0,0,0
1545,Tokyo 2020,,0,0,0
1546,Sydney 2000,5,0,0,0
1547,Tokyo 2020,,0,0,0
1548,London 2012,4,0,0,0
1549,Tokyo 2020,,0,0,0
1550,Tokyo 2020,,0,0,0
1551,Tokyo 2020,,0,0,0
1552,Tokyo 2020,,0,0,0
1553,Tokyo 2020,,1,0,0
1554,Tokyo 2020,,0,0,0
1555,Sydney 2000,6,0,0,0
1556,Tokyo 2020,,0,0,0
1557,London 2012,3,0,2,1
1558,Tokyo 2020,,0,0,0
