368,5041
369,4
370,25
371,58
372,69
373,70
374,110
375,136
376,153
377,178
378,192
379,219
380,280
381,289
382,318
383,321
384,355
385,359
386,360
387,375
388,376
389,392
390,425
391,426
392,467
393,503
394,535
395,562
396,563
397,583
398,603
399,646
400,676
401,677
402,709
403,725
404,811
405,819
406,934
407,951
408,979
409,997
410,1006
411,1031
412,1053
413,1070
414,1096
415,1121
416,1140
417,1158
418,1184
419,1207
420,1208
421,1254
422,1274
423,1303
424,1358
425,1407
426,1434
427,1487
428,1488
429,1553
430,1578
431,1598
432,1616
433,1637
434,1652
435,1696
436,1708
437,1712
438,1721
439,1736
440,1757
441,1767
442,1787
443,1797
444,1829
445,1841
446,1856
447,1878
448,1881
449,1902
450,1920
451,1921
452,1928
453,1956
454,1992
455,2021
456,2057
457,2096
458,2105
459,2140
460,2173
461,2174
462,2205
463,2206
464,2237
465,2238
466,2288
467,2331
468,2350
469,2383
470,2392
471,2403
472,2428
473,2432
474,2455
475,2477
476,2488
477,2511
478,2515
479,2540
480,2546
481,2563
482,2582
483,2593
484,2614
485,2630
486,2650
487,2663
488,2675
489,2676
490,2694
491,2715
492,2742
493,2817
494,2827
495,2865
496,2879
497,2882
498,2895
499,2921
500,2929
501,2933
502,2935
503,2937
504,2943
505,2977
506,3017
507,3071
508,3080
509,3099
510,3113
511,3144
512,3176
513,3203
514,3251
515,3276
516,3316
517,3339
518,3368
519,3381
520,3418
521,3435
522,3469
523,3481
524,3501
525,3530
526,3553
527,3620
528,3640
529,3693
530,3706
531,3725
532,3738
533,3744
534,3757
535,3776
536,3786
537,3792
538,3817
539,3822
540,3842
541,3846
542,3856
543,3880
544,3958
545,4079
546,4119
547,4139
548,4184
549,4195
550,4206
551,4222
552,4229
553,4246
554,4281
555,4367
556,4376
557,4379
558,4396
559,4439
560,4465
561,4474
562,4479
563,4561
564,4579
565,4586
566,4596
567,4606
568,4673
569,4686
570,4692
571,4714
572,4742
573,4752
574,4765
575,4777
576,4795
577,4804
578,4810
579,4822
580,4851
581,4857
582,4862
583,4875
584,4886
585,4900
586,4953
587,4975
588,4991
589,5009
590,5039
591,5060
592,5065
593,5075
594,5078
595,5087
596,5103
597,5169
598,5187
599,5192
600,5193
601,5235
602,5272
603,5273
604,5312
605,5313
606,5359
607,5408
608,5415
609,5441
610,5442
611,5483
612,5484
613,5537
614,5567
615,5597
616,5598
617,5621
618,5622
619,5657
620,5658
621,5681
622,5682
623,5733
624,5739
625,5740
626,5775
627,5776
628,5817
629,5837
630,5846
631,5853
632,5862
633,5876
634,5888
635,5899
636,5904
637,5915
638,5924
639,5925
640,5972
641,5973
642,3
643,527
644,528
645,1697
646,2874
647,5021
648,5044
649,5090
650,5118
651,5128
652,534
653,5030
654,5051
655,5109
656,5125
657,534
658,5030
659,5051
660,5109
661,5125
662,357
663,374
664,391
665,423
666,729
667,2815
668,2866
669,4841
670,5020
671,5043
672,5070
673,237
674,5016
675,5017
676,1
677,2
678,7
679,76
680,111
681,138
682,182
683,199
684,306
685,343
686,390
687,424
688,442
689,529
690,532
691,533
692,539
693,560
694,561
695,567
696,626
697,627
698,650
699,713
700,759
701,793
702,879
703,924
704,943
705,965
706,998
707,1017
708,1044
709,1049
710,1072
711,1098
712,1117
713,1134
714,1157
715,1195
716,1205
717,1206
718,1256
719,1280
720,1321
721,1352
722,1401
723,1428
724,1485
725,1520
726,1585
727,1618
728,1647
729,1670
730,1702
731,1709
732,1720
733,1742
734,1751
735,1774
736,1781
737,1801
738,1824
739,1843
740,1848
741,1883
742,1901
743,1918
744,1919
745,1931
746,1957
747,1987
748,1994
749,2034
750,2086
751,2109
752,2136
753,2171
754,2172
755,2203
756,2204
757,2235
758,2236
759,2301
760,2328
761,2346
762,2365
763,2387
764,2405
765,2416
766,2439
767,2459
768,2467
769,2494
770,2510
771,2517
772,2534
773,2555
774,2565
775,2587
776,2597
777,2617
778,2637
779,2642
780,2672
781,2673
782,2674
783,2758
784,2763
785,2764
786,2802
787,2837
788,2864
789,2897
790,2915
791,2923
792,2930
793,2939
794,2942
795,2949
796,3007
797,3065
798,3070
799,3087
800,3108
801,3121
802,3153
803,3179
804,3222
805,3231
806,3261
807,3301
808,3327
809,3370
810,3385
811,3420
812,3448
813,3473
814,3497
815,3502
816,3531
817,3560
818,3590
819,3669
820,3700
821,3703
822,3721
823,3737
824,3748
825,3762
826,3766
827,3787
828,3803
829,3808
830,3819
831,3835
832,3848
833,3864
834,3892
835,3987
836,4087
837,4111
838,4171
839,4181
840,4196
841,4205
842,4220
843,4236
844,4269
845,4363
846,4373
847,4387
848,4394
849,4406
850,4468
851,4486
852,4573
853,4588
854,4599
855,4633
856,4675
857,4681
858,4694
859,4700
860,4704
861,4711
862,4751
863,4764
864,4775
865,4781
866,4807
867,4816
868,4826
869,4845
870,4855
871,4873
872,4889
873,4936
874,4952
875,4971
876,4989
877,5007
878,5019
879,5034
880,5061
881,5107
882,5122
883,5144
884,5165
885,5185
886,5190
887,5191
888,5251
889,5270
890,5271
891,5310
892,5311
893,5377
894,5403
895,5430
896,5439
897,5440
898,5481
899,5482
900,5532
901,5585
902,5595
903,5596
904,5619
905,5620
906,5655
907,5656
908,5679
909,5680
910,5732
911,5737
912,5738
913,5773
914,5774
915,5810
916,5838
917,5844
918,5855
919,5869
920,5879
921,5886
922,5896
923,5909
924,5916
925,5922
926,5923
927,5970
928,5971
929,38
930,139
931,254
932,322
933,389
934,1486
935,1607
936,1699
937,1866
938,2896
939,4466
940,357
941,374
942,391
943,423
944,729
945,2815
946,2866
947,4841
948,5020
949,5043
950,5070
951,162
952,358
953,373
954,2870
955,4476
956,5052
957,5079
958,5116
959,5131
960,162
961,358
962,373
963,2870
964,4476
965,5052
966,5079
967,5116
968,5131
969,4174
970,5041
971,4174
972,5041
973,237
974,5016
975,5017
976,237
977,5016
978,5017
979,622
980,5085
981,622
982,5085
983,622
984,5085
